category,filename,ground_truth,detected,fusion_score,fusion_mode,ai_specific,broadcast_trap,high_score_override,zv_count,zv_lower_third_roi_count,of_count,of_max_area_ratio,iw_best_similarity,iw_matched,flux_found,flux_similarity,flux_similarity_std,flux_method,ai_style_prob,ai_style_detected,flux_fft_score,fft_bonus,flux_combined,tc_score,tc_detected,tc_frame_diff_variance,tc_of_smoothness,tc_luminance_temporal_std,tc_bonus,fft_score,of_texture_variance_mean,of_low_texture_roi_count,of_wide_lower_roi_count,of_corner_compact_roi_count,of_lower_third_roi_ratio,of_upper_third_roi_ratio,of_center_roi_ratio,of_wide_top_bottom_count,broadcast_scoreboard_trap,broadcast_billboard_trap,broadcast_pattern_trap,broadcast_lower_third_pattern,broadcast_scoreboard_pattern,broadcast_billboard_pattern,freq_hf_ratio_mean,c2pa_found,c2pa_ai,c2pa_generator,duration_s
adv_cropped,onrLtMRzELA_Luma Dream Machine - Image to AI Video compilation.mp4,1,1,8.0,ai_score=8;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=1;ai_style_prob=0.60;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=2;flux_soft_override=1,1,0,0,0,0,3,0.061572,0.0,,1,0.6048384872529134,0.0,clip+fft,0.6048384872529134,1,0,0,1,3,1,2.259628088281179e-05,7.681988161983909,0.17211877182296675,2,0.0,2.1568,3,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.3471,0,0,,5.37
adv_cropped,OpWCyAXoPvs_Klappz AI Demo ： Text-to-video In 3 Clicks Without Skills.mp4,1,1,5.0,ai_score=5;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.37;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,3,0.000823,0.5,,0,0.3696854098235367,0.0,clip+fft,0.3696854098235367,0,0,0,0,1,0,5.732103925994566e-05,1.974339581083203,8.47310556239175,0,0.0,28.3709,2,0,2,0.0,1.0,0.0,0,0,0,0,0,0,0,0.6565,0,0,,0.96
adv_cropped,pNMMFov2f_c_Sora 2 vs Veo 3 Comparison： Which Wins？.mp4,1,1,5.0,ai_score=5;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.50;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,44,0.060885,0.0,,0,0.4958914435378181,0.0,clip+fft,0.4958914435378181,0,0,0,0,1,0,0.0006043337590414422,1.6656952195424815,15.719721973615187,0,0.0,172.209,35,0,10,0.3182,0.5,0.1818,0,0,0,0,0,0,0,0.4646,0,0,,26.93
adv_cropped,"RszdU7FnC1k_AI FILM - Nu Abyss - AI generated short video #14 ｜ Runway Gen-3, Udio.mp4",1,1,10.0,ai_score=10;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=1;ai_style_prob=0.68;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=2,1,0,0,0,0,14,0.018633,0.0,,1,0.6832212780141428,0.0,clip+fft,0.6832212780141428,1,0,0,1,2,1,1.6357624590068493e-06,2.3578457818265797,1.995412253022595,2,0.0,0.4742,14,0,1,0.0714,0.6429,0.2857,0,0,0,1,0,0,1,0.4467,0,0,,5.22
adv_cropped,TE4aUItCrjs_How to Convert Text to Video with AI in 1 Minute!.mp4,1,0,4.0,ai_score=4;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.50;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=1;soft_threshold_min=4,1,0,0,0,0,3,0.000187,0.0,,0,0.5036702926059536,0.0,clip+fft,0.5036702926059536,0,0,0,0,1,0,0.004617479827794473,1.1153567066592545,26.84471615154684,1,0.0,0.0,3,0,0,0.6667,0.0,0.3333,0,0,0,0,0,0,0,0.445,0,0,,5.09
adv_cropped,tRSdt5kmeW0_OpenAI Sora in Action： Tokyo Walk.mp4,1,1,6.0,ai_score=6;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=1;ai_style_prob=0.68;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=2;flux_soft_override=1,1,0,0,0,0,0,0.0,0.5,,1,0.6806761067563819,0.0,clip+fft,0.6806761067563819,1,0,0,1,2,1,0.0008944585683200724,0.4226939001903579,1.6199305552434875,2,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4715,0,0,,8.81
adv_cropped,y2dynet9Gvg_A.I. Powered Video Creation： Text to Video Workflow - Product Demo.mp4,1,1,4.0,ai_score=4;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.40;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=0;soft_threshold=1;soft_threshold_min=4,1,0,0,0,0,34,0.041229,0.0,,0,0.4020081348259309,0.0,clip+fft,0.4020081348259309,0,0,0,0,3,1,4.3853986568566216e-05,8.748892658750925,2.633692870755101,0,0.0,100.4748,27,0,6,0.5,0.3235,0.1765,0,0,0,0,0,0,0,0.6363,0,0,,4.30
adv_cropped,yznPJdy6apc_UPLOAD ｜ AI Short Film ｜ Runway Gen：48 3rd Edition.mp4,1,1,9.0,ai_score=9;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=1;ai_style_prob=0.65;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=1,1,0,0,0,0,43,0.011473,0.0,,1,0.6486521052929616,0.0,clip+fft,0.6486521052929616,1,0,0,1,1,0,0.009712171194110074,1.0721655072999963,13.012025409752907,1,0.0,105.7259,29,0,14,0.1628,0.4884,0.3488,0,0,0,1,0,1,0,0.45,0,0,,6.84
adv_cropped,Zb3tffmBPRE_Introducing Luma Dream Machine - Next Generation AI Video.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.54;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=1;soft_threshold_min=4,1,0,0,0,0,4,0.000362,0.5,,0,0.542989905217963,0.0,clip+fft,0.542989905217963,1,0,0,0,1,0,0.008969990889928454,0.8727100870761404,30.959115907207597,1,0.0,5.403,4,0,1,0.0,1.0,0.0,0,0,0,0,0,0,0,0.429,0,0,,5.05
adv_cropped,ZDLQik-10us_Futuristic Cities VI Sci-fi AI Short Film ｜ RUNWAY GEN-3.mp4,1,1,6.0,ai_score=6;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=1;ai_style_prob=0.61;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=2;flux_soft_override=1,1,0,0,0,0,2,5.4e-05,0.5,,1,0.6074173945229602,0.0,clip+fft,0.6074173945229602,1,0,0,1,2,1,8.506826238655953e-05,0.7082003888170758,1.9909597138503154,2,0.0,5.0994,2,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.4561,0,0,,6.44
adv_fp_trap,-mgsRRV-A7s_208x720 street billboard Ads.mp4,0,0,0.0,ai_score=0;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.50;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1,0,0,0,4,2,0,0.0,0.0,,0,0.4994509790053184,0.0,clip+fft,0.4994509790053184,0,0,0,0,3,1,0.0001123020502891881,3.3544056304579017,4.7841657713995565,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.4468,0,0,,2.17
adv_fp_trap,15BHZzQpi7A_Scoreboard Overlays with BoxCast.mp4,0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.35;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,43,0.035247,0.0,,0,0.3455271924248857,0.0,clip+fft,0.3455271924248857,0,0,0,0,2,1,0.0016490480972792632,3.558996584628006,14.374060832674786,0,0.0,269.4694,36,0,7,0.2093,0.6512,0.1395,0,0,0,1,0,1,0,0.4865,0,0,,5.95
adv_fp_trap,"4TObCx7AjTA_[DRIVE LIFE] Ginza in Tokyo ,Japan -Downtown night.mp4",0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.44;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,4,0.019351,0.5,,0,0.4389768162807489,0.0,clip+fft,0.4389768162807489,0,0,0,0,1,0,0.00012260420961029628,1.8832485122189708,18.65275564026697,0,0.0,5.4457,4,0,0,0.5,0.5,0.0,0,0,0,0,0,0,0,0.4557,0,0,,8.25
adv_fp_trap,"8CE95r6H3EU_Broadcast News Channel Lower third, Breaking News .mp4",0,0,1.0,ai_score=1;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.23;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,2,2,25,0.110334,0.5,,0,0.22979219676180487,0.0,clip+fft,0.22979219676180487,0,0,0,0,1,0,0.003724695746264575,2.032944671374493,16.45102847494689,0,0.0,345.1134,21,1,5,0.28,0.52,0.2,1,0,0,1,1,0,0,0.5511,0,0,,5.75
adv_fp_trap,"9niw-mfwDuA_Samsung LED Giant 3D Billboard with in Gangnam, Se.mp4",0,0,0.0,ai_score=0;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.35;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,58,0.172478,0.5,,0,0.35207061844485865,0.0,clip+fft,0.35207061844485865,0,0,0,0,2,1,1.583320354985052e-07,2.9392147685285352,0.09379101712778451,0,0.0,596.2808,30,1,7,0.4655,0.1034,0.431,0,0,0,1,1,0,0,0.5863,0,0,,8.01
adv_fp_trap,"_2SnWxHwARQ_Times Square Video Billboard Ads - May 14, 2023.mp4",0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.35;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,3,0.009254,0.0,,0,0.3511295761564019,0.0,clip+fft,0.3511295761564019,0,0,0,0,2,1,2.1545907368577526e-05,2.0927269513150817,6.8297918466531184,0,0.0,100.4385,2,0,1,0.3333,0.6667,0.0,0,0,0,0,0,0,0,0.5837,0,0,,7.77
adv_fp_trap,_gxXv5qlEdw_BBC News Blooper - Double lower third graphics (16.mp4,0,0,1.0,ai_score=1;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.26;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,56,0.042713,0.5,,0,0.2596930219641792,0.0,clip+fft,0.2596930219641792,0,0,0,0,2,1,9.806871657697331e-06,2.4014834172208697,0.4109746949153314,0,0.0,493.1438,51,1,7,0.3393,0.5179,0.1429,1,0,0,1,1,0,1,0.4584,0,0,,5.80
adv_fp_trap,_qi_p3VXzCQ_Lower third For News Channel ｜ Motion Graphics ｜ L.mp4,0,0,0.0,ai_score=0;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.48;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1;guard_lowerthird_without_ai=1,0,1,0,4,2,8,0.027596,0.5,,0,0.47674542542645115,0.0,clip+fft,0.47674542542645115,0,0,0,0,2,1,0.000304709475847978,6.388033528341316,9.123482099067617,0,0.0,1126.2453,2,0,5,1.0,0.0,0.0,0,0,0,1,0,1,1,0.6494,0,0,,5.54
adv_fp_trap,D3B4ElnlsnU_News Broadcast Lower Thirds.mp4,0,0,0.0,ai_score=0;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.44;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1,0,0,0,4,2,0,0.0,0.0,,0,0.44026511567424786,0.0,clip+fft,0.44026511567424786,0,0,0,0,3,1,9.856219528759276e-06,6.770567389323763,1.2299148472760497,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.5923,0,0,,5.20
adv_fp_trap,DuoYYBh62-Q_billboard with a green screen on a streets Chroma .mp4,0,0,0.0,ai_score=0;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.48;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1;guard_lowerthird_without_ai=1,0,1,0,2,1,8,0.006869,0.0,,0,0.4839583680562822,0.0,clip+fft,0.4839583680562822,0,0,0,0,3,1,8.75972349973463e-06,5.5191495602335845,0.10915393804007892,0,0.0,14.9075,7,0,3,1.0,0.0,0.0,0,0,0,1,0,0,1,0.5961,0,0,,6.49
adv_fp_trap,"DXcxG5-q_jg_Times Square Video Billboard Ads - May 17, 2023.mp4",0,0,4.0,ai_score=4;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.36;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,7,0.000657,0.0,,0,0.3568131961901663,0.0,clip+fft,0.3568131961901663,0,0,0,0,2,1,4.752443681371437e-05,0.6108397376640582,2.3291815754771443,0,0.0,4.1186,7,0,1,0.1429,0.4286,0.4286,0,0,0,0,0,0,0,0.6067,0,0,,8.05
adv_fp_trap,f08KsMaoExY_Broadcast News Lower Thirds ｜ Elements - Envato el.mp4,0,0,2.0,ai_score=2;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.29;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,11,0.041984,0.5,,0,0.28811169281770677,0.0,clip+fft,0.28811169281770677,0,0,0,0,3,1,0.00010975724032628941,3.9305290290118635,2.8478753427048424,0,0.0,164.2782,7,0,3,0.0909,0.6364,0.2727,0,0,0,1,0,1,1,0.6372,0,0,,0.72
adv_fp_trap,FoM9i1GvPXA_BBC News Blooper - Lower third graphic issues (26 .mp4,0,0,-1.0,ai_score=-1;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.27;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_of_penalty=1;guard_no_ai_specific=1,0,1,0,0,0,25,0.013296,0.0,,0,0.270306191664181,0.0,clip+fft,0.270306191664181,0,0,0,0,1,0,0.0008171311881237697,1.852169444299831,15.994769781878452,0,0.0,239.6893,20,1,9,0.56,0.4,0.04,0,0,0,1,1,0,0,0.4331,0,0,,6.26
adv_fp_trap,gm8Zq8zh2wY_AUGMENTED REALITY ｜ Advertising ｜ Billboard.mp4,0,0,1.0,ai_score=1;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.40;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,2,6.9e-05,0.0,,0,0.4022764202551359,0.0,clip+fft,0.4022764202551359,0,0,0,0,1,0,0.000686533766703009,0.4033476488290373,12.014820075461069,0,0.0,2.1482,2,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.4122,0,0,,7.14
adv_fp_trap,GqDBWIu3k7E_3D digital billboard image of a giant cat draws at.mp4,0,0,1.0,ai_score=1;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.37;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1,0,0,0,0,0,0,0.0,0.5,,0,0.3725166701063825,0.0,clip+fft,0.3725166701063825,0,0,0,0,1,0,0.00016398989455001657,0.8202507667291016,23.14094792237634,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4677,0,0,,41.32
adv_fp_trap,hrcguBOpBWU_BBC News Blooper - Lower third text error (8 Augus.mp4,0,0,1.0,ai_score=1;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.25;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,38,0.024007,0.0,,0,0.2493000525244516,0.0,clip+fft,0.2493000525244516,0,0,0,0,2,1,7.104526169076807e-06,2.361525826863245,0.47113795229309563,0,0.0,48.8766,25,1,13,0.3421,0.5789,0.0789,0,0,0,1,1,1,0,0.4488,0,0,,6.11
adv_fp_trap,Ht9jhRsROis_LaLiga ｜ Augmented Reality and Broadcast Graphics.mp4,0,0,2.0,ai_score=2;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.31;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,4,0.002749,0.5,,0,0.3058048998218011,0.0,clip+fft,0.3058048998218011,0,0,0,0,2,1,0.03391554741489042,3.9947085933619575,104.75858862173394,0,0.0,28.3018,3,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.5118,0,0,,6.49
adv_fp_trap,huQxvgACE8U_Broadcast Design News Lower Third Package2  Free D.mp4,0,0,1.0,ai_score=1;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.30;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1,0,0,0,0,0,0,0.0,0.5,,0,0.2986564883743894,0.0,clip+fft,0.2986564883743894,0,0,0,0,2,1,0.0004891970895194345,5.719512029505183,40.37191328232932,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6712,0,0,,1.52
adv_fp_trap,hZXxRQiCUJg_Lower Third Glitch - BBC News Channel - 0550BST - .mp4,0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.30;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,4,0.000567,0.5,,0,0.2962849215460887,0.0,clip+fft,0.2962849215460887,0,0,0,0,3,1,2.1892124853416152e-14,4.374989616726434,2.090554614384054e-05,0,0.0,4.8695,4,0,1,0.75,0.25,0.0,0,0,0,0,0,0,0,0.5738,0,0,,3.14
adv_fp_trap,IqkCTjglMaQ_Broadcast News Lower Thirds V1.mp4,0,0,0.0,ai_score=0;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.33;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,33,0.024749,0.5,,0,0.32878638713122244,0.0,clip+fft,0.32878638713122244,0,0,0,0,3,1,2.7689505075839024e-06,3.905929403988567,0.6187892274527961,0,0.0,94.6621,18,1,5,0.3939,0.1515,0.4545,1,0,0,1,1,0,1,0.5068,0,0,,5.69
adv_fp_trap,JSMEyinptzk_Why is the Walk at King's Cross Tube so long？.mp4,0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.40;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,23,0.022193,0.0,,0,0.4005920952938233,0.0,clip+fft,0.4005920952938233,0,0,0,0,1,0,0.002870554317003467,1.126661302043217,10.353174581319838,0,0.0,256.4508,17,0,6,0.3043,0.5217,0.1739,0,0,0,1,0,1,0,0.4386,0,0,,5.40
adv_fp_trap,"kU2HicWg910_Broadcast News Channel Lower third, Breaking News .mp4",0,0,0.0,ai_score=0;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.17;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_of_penalty=1;guard_no_ai_specific=1;guard_lowerthird_without_ai=1,0,1,0,0,0,26,0.02526,0.5,,0,0.16850042834031032,0.0,clip+fft,0.16850042834031032,0,0,0,0,2,1,0.0004249181018325137,2.3924442925835225,6.482381961375582,0,0.0,782.3965,14,0,9,0.6538,0.2308,0.1154,0,0,0,1,0,0,1,0.5379,0,0,,6.84
adv_fp_trap,"lhDyjDb5gRQ_Times Square Video Billboard Ads - December 20, 20.mp4",0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.34;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,2,0.006854,0.5,,0,0.3396302103401739,0.0,clip+fft,0.3396302103401739,0,0,0,0,2,1,6.402882900387114e-05,1.639976730267905,2.191392293037059,0,0.0,37.8572,1,0,1,0.0,0.5,0.5,0,0,0,0,0,0,0,0.6413,0,0,,37.47
adv_fp_trap,LQO4Q-1CHyM_Sports Broadcast Motion Design Sample ｜ Unreal Eng.mp4,0,0,5.0,ai_score=5;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.33;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1;guard_lowerthird_without_ai=1,0,1,0,0,0,9,0.000881,0.5,,0,0.33208581378609586,0.0,clip+fft,0.33208581378609586,0,0,0,0,1,0,0.0127340550810809,0.3326233754938001,71.98221844543998,0,0.0,21.3672,7,0,3,0.6667,0.3333,0.0,0,0,0,0,0,0,0,0.4434,0,0,,6.32
adv_fp_trap,"nivQ3qH6bTQ_OBS Scoreboard Overlay for Soccer, Rugby & GAA (Fo.mp4",0,0,2.0,ai_score=2;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.32;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_of_penalty=1;guard_no_ai_specific=1;guard_lowerthird_without_ai=1,0,1,0,0,0,25,0.08501,0.0,,0,0.3158244537571762,0.0,clip+fft,0.3158244537571762,0,0,0,0,2,1,0.027229971486144613,6.679311965813928,45.958501816822476,0,0.0,382.5421,15,0,7,0.64,0.16,0.2,0,0,0,0,0,0,0,0.6917,0,0,,5.54
adv_fp_trap,NQ20wYN0mI8_SportCam Football - live video with Scoreboard to .mp4,0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.26;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,21,0.052412,0.0,,0,0.26364151122551477,0.0,clip+fft,0.26364151122551477,0,0,0,0,1,0,0.0006000494983563155,2.3340440510767264,31.65472929577644,0,0.0,466.4468,18,0,4,0.1905,0.5238,0.2857,0,0,0,1,0,1,0,0.4589,0,0,,5.76
adv_fp_trap,rmjhUP2q48g_BBC News Mock Lower Thirds 2024.mp4,0,0,1.0,ai_score=1;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.31;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1,0,0,0,0,0,0,0.0,0.5,,0,0.3087942901626593,0.0,clip+fft,0.3087942901626593,0,0,0,0,2,1,0.00010155400412250748,1.8127920640985753,2.6228296234075548,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4844,0,0,,7.52
adv_fp_trap,SportCam Football - live video with Scoreboard to Facebook or YouTube from Mobile.mp4,0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.26;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,21,0.052412,0.0,,0,0.26364151122551477,0.0,clip+fft,0.26364151122551477,0,0,0,0,1,0,0.0006000494983563155,2.3340440510767264,31.65472929577644,0,0.0,466.4468,18,0,4,0.1905,0.5238,0.2857,0,0,0,1,0,1,0,0.4589,0,0,,5.71
adv_fp_trap,sqhz-AHMRso_vMix - iSoccer Plus Package.mp4,0,1,4.0,ai_score=4;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.28;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold=1;soft_threshold_min=4,1,0,0,0,0,25,0.116036,0.0,,0,0.2795322655235736,0.0,clip+fft,0.2795322655235736,0,0,0,0,2,1,0.0001385753126162536,7.294714019508672,16.21400612292431,0,0.0,424.8482,10,0,2,0.28,0.56,0.16,0,0,0,0,0,0,0,0.5708,0,0,,6.69
adv_fp_trap,T5SWNL945IQ_City Harvest - Subway Apples ｜ Spot.mp4,0,0,0.0,ai_score=0;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.42;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,4,2,2,0.090095,0.0,,0,0.4235180374086677,0.0,clip+fft,0.4235180374086677,0,0,0,0,1,0,0.004503995057777173,1.2178304810568532,43.792914603337714,0,0.0,0.0,2,0,0,0.0,0.0,1.0,0,0,0,1,0,1,0,0.2794,0,0,,9.43
adv_fp_trap,"t9xByiuKnqo_Times Square Video Billboard Ads - October 18, 202.mp4",0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.33;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,2,0.002851,0.5,,0,0.3271594037229307,0.0,clip+fft,0.3271594037229307,0,0,0,0,2,1,5.790279511408091e-05,1.836717539186339,3.637912655891536,0,0.0,0.2725,2,0,1,0.0,1.0,0.0,0,0,0,0,0,0,0,0.6073,0,0,,8.14
adv_fp_trap,"vMix - iSoccer Plus Package - vPlus (480p, h264, youtube).mp4",0,1,4.0,ai_score=4;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.26;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold=1;soft_threshold_min=4,1,0,0,0,0,10,0.083363,0.0,,0,0.26084344318481695,0.0,clip+fft,0.26084344318481695,0,0,0,0,2,1,0.00026107802340309086,10.310378478898286,12.82435190162176,0,0.0,308.4739,4,0,4,0.1,0.5,0.4,0,0,0,0,0,0,0,0.5849,0,0,,1.48
